"ENSG00000134516.18"	"ENSG00000107099.17"	"ENSG00000174231.17"	"ENSG00000166501.14"	"ENSG00000204472.13"	"ENSG00000173821.19"	"ENSG00000103653.17"	"ENSG00000198771.11"	"ENSG00000072786.13"	"ENSG00000102879.16"	"ENSG00000099331.14"	"ENSG00000125347.15"	"ENSG00000105372.8"	"ENSG00000140105.18"	"ENSG00000184640.20"	"ENSG00000108107.15"	"ENSG00000169813.17"	"ENSG00000160710.18"	"ENSG00000204469.13"	"ENSG00000106948.17"	"ENSG00000087365.16"	"ENSG00000115268.10"	"ENSG00000124942.14"	"ENSG00000186635.15"	"ENSG00000198160.15"	"ENSG00000186517.14"	"ENSG00000109971.14"	"ENSG00000173193.15"	"ENSG00000096384.20"	"ENSG00000147526.20"	"ENSG00000167658.16"	"ENSG00000221983.8"	"ENSG00000112531.17"	"ENSG00000105193.9"	"ENSG00000170889.14"	"ENSG00000198624.13"	"ENSG00000167978.17"	"ENSG00000108298.12"	"ENSG00000142347.19"	"ENSG00000117713.20"	"ENSG00000008952.17"	"ENSG00000026025.16"	"ENSG00000122862.5"	"ENSG00000170776.22"	"ENSG00000142534.7"	"ENSG00000118680.14"	"ENSG00000105373.19"	"ENSG00000185811.19"	"ENSG00000184922.14"	"ENSG00000147677.11"	"ENSG00000185787.15"	"ENSG00000108424.11"	"ENSG00000188177.14"	"ENSG00000181555.21"	"ENSG00000196205.8"	"ENSG00000159256.13"	"ENSG00000145741.16"	"ENSG00000034510.6"	"ENSG00000153147.6"	"ENSG00000172081.14"	"ENSG00000144713.13"	"ENSG00000057608.17"	"ENSG00000111669.15"	"ENSG00000196498.13"	"ENSG00000197102.14"	"ENSG00000167548.17"	"ENSG00000171858.18"	"ENSG00000083223.18"	"ENSG00000187239.17"	"ENSG00000166441.13"	"ENSG00000137776.17"	"ENSG00000124172.10"	"ENSG00000134318.14"	"ENSG00000170271.11"	"ENSG00000055208.19"	"ENSG00000148180.21"	"ENSG00000161405.17"	"ENSG00000173020.11"	"ENSG00000135090.14"	"ENSG00000140367.12"	"ENSG00000166913.13"	"ENSG00000109670.16"	"ENSG00000019582.16"	"ENSG00000111679.17"	"ENSG00000162645.13"	"ENSG00000104131.13"	"ENSG00000160551.12"	"ENSG00000169504.15"	"ENSG00000177954.14"	"ENSG00000127184.13"	"ENSG00000127824.15"	"ENSG00000130592.17"	"ENSG00000172809.13"	"ENSG00000162614.19"	"ENSG00000093167.18"	"ENSG00000138594.14"	"ENSG00000078369.18"	"ENSG00000142676.14"	"ENSG00000197756.10"	"ENSG00000112851.15"	"ENSG00000136238.18"	"ENSG00000161016.18"	"ENSG00000136167.15"	"ENSG00000131469.15"	"ENSG00000105640.13"	"ENSG00000210100.1"	"ENSG00000151466.12"	"ENSG00000204628.12"	"ENSG00000120690.16"	"ENSG00000125691.14"	"ENSG00000261371.6"	"ENSG00000082898.19"	"ENSG00000122786.20"	"ENSG00000149273.15"	"ENSG00000128340.15"	"ENSG00000128272.17"	"ENSG00000114391.13"	"ENSG00000145592.14"	"ENSG00000176783.15"	"ENSG00000073921.18"	"ENSG00000163041.13"	"ENSG00000168300.14"	"ENSG00000133112.17"	"ENSG00000117155.17"	"ENSG00000115652.15"	"ENSG00000156052.11"	"ENSG00000149806.11"	"ENSG00000105323.17"	"ENSG00000100316.16"	"ENSG00000198898.14"	"ENSG00000179144.5"	"ENSG00000125107.19"	"ENSG00000083845.9"	"ENSG00000198162.12"	"ENSG00000163840.10"	"ENSG00000055163.20"	"ENSG00000231500.7"	"ENSG00000167526.14"	"ENSG00000196182.11"	"ENSG00000084676.16"	"ENSG00000119318.13"	"ENSG00000108819.11"	"ENSG00000142192.21"	"ENSG00000067560.14"	"ENSG00000123505.19"	"ENSG00000186591.13"	"ENSG00000133574.10"	"ENSG00000153317.15"	"ENSG00000107290.14"	"ENSG00000159140.21"
"prevail_cu_cfrna_170"	6.15023049955361	6.35575453795948	6.05881564049838	9.26172843386027	5.80012422987061	6.72429360643827	6.60104748130171	6.23606445934587	6.10526683406321	6.10526683406321	6.39350151592751	4.72742256188349	6.864736463799	5.48161469897019	7.10997869627266	7.55253054662727	6.66400272217144	6.43026885274475	5.90942834771586	5.85585150834071	6.15023049955361	6.39350151592751	7.72403584359514	5.68144230947934	8.19597782510099	7.13234228786275	6.99260378318855	5.96101981150177	7.10997869627266	8.08598715358441	8.43004280319095	7.21846319970445	7.97925860442896	6.15023049955361	6.01077215512479	5.85585150834071	6.6328729677362	8.11987514352825	6.10526683406321	7.27982161046367	7.31931648623979	8.05128251973593	8.96527445641019	6.75350934426521	7.17604921368092	8.64692214242908	6.10526683406321	5.96101981150177	5.06376367324727	6.15023049955361	7.80962467390193	5.90942834771586	8.03952593366837	7.48471831330454	5.40788882959849	9.14597257892749	6.69446687164356	7.06417639599882	10.4457122449427	5.40788882959849	6.56849401521956	7.10997869627266	6.69446687164356	6.78213887724209	6.01077215512479	6.10526683406321	5.96101981150177	7.2596589631381	6.19380116946254	7.13234228786275	8.83539849024571	6.91726296827409	8.28826430277844	8.85564145670159	7.82340729821612	7.96689640727626	5.32988105957158	5.85585150834071	8.19597782510099	8.62349999410302	7.04071410937188	8.22740143863616	7.0168610190736	6.19380116946254	4.96136236142064	7.5019736944614	9.1838214531901	8.88219742776204	7.63303084986757	6.72429360643827	8.22740143863616	6.53517799474406	6.72429360643827	9.93595117567522	8.55085965975649	8.61560727006152	9.11272079125995	7.2596589631381	6.50106228545904	9.26677559842025	8.18534909584292	6.96792835926152	8.03952593366837	7.29970489334437	6.05881564049838	7.72403584359514	9.24648008778267	7.44957317926788	8.72235659079385	7.35775374947343	8.34666004421897	8.43901661760856	9.34043717693687	7.56899524325574	6.31697324762492	9.2207023425286	6.6328729677362	6.96792835926152	11.0885318489294	8.33709029324108	8.26826100555604	9.52446714729841	9.72112876477545	8.50031583946581	9.59438265618074	8.54255781775259	6.27709817449671	6.72429360643827	8.027672574687	9.18914824913318	6.19380116946254	6.23606445934587	5.90942834771586	10.9728659596091	5.55152956562539	6.05881564049838	7.13234228786275	7.58527350201656	8.00366905973565	7.92915986920959	7.69433605566456	6.15023049955361	10.3585825295824	9.47735211824535	8.93388563244089	7.64860387989731	6.8102055038214	9.4946634497196	6.864736463799	6.6328729677362
"prevail_cu_cfrna_192"	6.25576063442571	6.50271327338554	6.74523079638211	9.43464704700936	5.64557188442862	7.67347371746598	7.35776210513071	6.01077933382449	6.46442840820161	6.61174304436655	7.08399370030187	5.89938810839142	7.15748882760279	6.11395030588963	6.50271327338554	7.84609759922035	6.80756411873749	7.67347371746598	6.46442840820161	6.74523079638211	6.46442840820161	6.3000290286181	7.20447237923239	6.95244518408325	8.01344168010309	6.97973974929678	7.03281529850616	6.80756411873749	7.15748882760279	8.02654724205013	7.93219986479173	6.68004919570724	7.35776210513071	6.25576063442571	6.77673768420251	5.77829770771586	6.92461975500011	8.22147732784156	5.57406418699708	7.37838305093348	6.71301238950714	7.29406032728483	8.96912250630673	7.10891321209716	7.0586330674551	8.46226683175673	6.21005865989151	6.25576063442571	5.64557188442862	5.89938810839142	8.28827305561676	6.25576063442571	7.63973416824715	7.29406032728483	5.77829770771586	8.60881635323632	6.16282486546561	7.24996549617675	9.41983555487772	5.41867762620861	6.74523079638211	6.64630552940658	6.46442840820161	7.0586330674551	6.46442840820161	6.50271327338554	5.71353329778864	8.06516313061469	5.89938810839142	6.77673768420251	8.11509124236996	7.22739927491819	8.41323622094036	8.84154239587445	8.45259324931856	7.73866746470542	6.11395030588963	6.61174304436655	8.41323622094036	7.33684069023188	7.08399370030187	7.15748882760279	7.00652348353251	5.95619485715735	5.89938810839142	6.97973974929678	8.63470972180734	8.88533542566281	7.47726766563362	6.16282486546561	8.50968413364355	6.50271327338554	6.74523079638211	12.1300828507302	7.18117302260511	8.34166401393544	8.67685783776143	7.03281529850616	6.77673768420251	9.34340679803553	7.65670288237543	7.22739927491819	8.10277054240133	7.00652348353251	5.89938810839142	8.34166401393544	8.32054443682177	7.22739927491819	10.277216522883	7.08399370030187	9.11726109054831	8.00021574116138	8.46226683175673	7.58759247101089	6.50271327338554	8.76546178673093	5.89938810839142	6.83773915554871	11.1710269940467	7.37838305093348	8.50968413364355	8.67685783776143	9.30630494775415	9.31700322576068	9.06109201867501	9.03540805747228	6.34295275701632	7.13340678545459	8.21003729269962	8.89964242791445	6.46442840820161	6.71301238950714	5.95619485715735	9.53885222596897	6.77673768420251	6.25576063442571	7.58759247101089	7.27218227582152	8.60008082873248	7.75451449865584	7.31560987630662	6.21005865989151	10.4475214339144	9.14754598929964	8.63470972180734	8.41323622094036	7.15748882760279	9.59706559533102	6.97973974929678	7.13340678545459
"prevail_cu_cfrna_415.trimmed"	6.66465144870716	6.5747168652427	7.14594150609123	7.94708285772922	7.10169637591377	8.30037319594757	7.0202529903239	7.32697000655323	7.7239080700574	7.91220827984533	7.03825900340702	6.60229878812644	8.87907908149021	7.64988985542687	8.58463111743498	10.0047664037524	7.48443019887434	8.55533149598451	7.37728331535087	7.55166516259548	7.70294469984807	8.90375703980233	9.09536301762971	6.31388008349423	6.65590931689999	7.78236349748117	8.81286686787904	7.43779306400964	8.81351822156968	7.25381534426227	10.1492449507384	8.17718422630272	7.00201764606616	8.42923873959557	8.624526624073	7.59783476663053	8.40782672865695	10.6767327739034	6.82651088939995	7.71834764102607	7.54539564221931	8.79252754902719	6.67622481136072	7.69447305517392	10.0694393343731	7.47621239271688	8.28917362639887	7.94827049019747	6.64121881498397	7.32147321478405	6.89734505537547	7.25381534426227	6.24919337097313	7.07578625198515	7.64988985542687	6.99511905781036	7.43609912473634	9.53748235759978	7.78900904317734	6.57161893728139	9.42265987569902	7.5641227615346	7.32330781836388	7.28050705285071	7.41904895372533	7.22268983299332	8.88652691854877	6.46205853290065	7.37551644241811	9.06996809884711	7.33608481140244	8.05574872633735	6.33967851044752	5.9843581613701	6.48531631242614	6.495168468292	7.41733275264803	7.53752009011016	6.78172567915877	5.9937296572263	7.62186543243111	6.32129920922582	8.70255788374406	7.26149234527801	6.7736744909566	6.27618880237568	6.85475876914939	7.0779634161666	9.15772970848585	8.12353859326961	5.72686497546321	7.65280827365925	8.67343006660109	4.82591266684327	6.42815760346884	6.81870898393136	7.99613869120835	9.68356014958982	8.48510191759782	7.56101846830846	6.71320212670368	9.34325460654973	8.52621895615428	9.40634785749743	8.66623553978628	4.75667126456819	6.30642181935944	9.30717778025418	6.71039151893416	9.3030099094304	6.31015587003212	6.45534284543692	8.11298906350471	9.77666783655584	7.39831794879316	7.6469655027315	8.07326981147263	9.14484938768257	6.55915930658951	6.96011835475969	5.68666696036672	6.75197993664594	11.0957246248644	5.58384316890786	5.52610277667343	6.18954546263619	8.41127410142432	8.0324239593055	10.1365504758389	6.19764587848609	7.57185429293809	7.30113628664797	7.94351407064272	7.4293033220307	7.69163804953218	7.55634942281917	9.47793078278548	9.69243817958619	6.21370831900092	6.5560272676872	7.05383065780537	8.00985304161237	7.10383455147854	8.02118272398897	5.9843581613701	7.04495331195487	8.87534068638858	7.11659703783942	7.02703180698244	7.52004046406389
"prevail_cu_cfrna_284"	5.82130879660813	6.27964899043362	6.46281132163908	9.88140114049493	6.9027111878949	7.4254961886588	7.4254961886588	6.06913365481626	7.02363755436761	6.9027111878949	6.770604251594	6.46281132163908	7.8079215847263	7.02363755436761	6.06913365481626	8.49039842985264	5.51922680168561	7.87356275646659	6.06913365481626	6.06913365481626	5.82130879660813	7.13514120801821	8.26450889777921	6.770604251594	7.2385932303592	7.73914245828181	8.44796471091436	6.770604251594	8.21474772176675	7.33508420597522	8.05423611578631	6.9027111878949	7.4254961886588	7.02363755436761	6.62500957189981	6.27964899043362	7.13514120801821	9.22722049019441	6.27964899043362	6.62500957189981	8.16320601167463	7.5908555765519	6.9027111878949	7.4254961886588	8.49039842985264	8.16320601167463	6.62500957189981	7.02363755436761	7.02363755436761	7.02363755436761	7.8079215847263	5.51922680168561	9.14993527045191	7.02363755436761	6.27964899043362	8.53161846486474	6.9027111878949	9.37037629371382	10.1162077214841	5.51922680168561	8.10975138949801	7.13514120801821	7.2385932303592	6.46281132163908	5.12972697689569	7.2385932303592	5.12972697689569	7.66690930181093	6.62500957189981	7.4254961886588	8.21474772176675	6.9027111878949	8.05423611578631	7.73914245828181	7.2385932303592	7.02363755436761	7.33508420597522	5.82130879660813	7.13514120801821	7.02363755436761	7.2385932303592	7.73914245828181	7.2385932303592	6.46281132163908	6.06913365481626	9.30057386998588	8.10975138949801	7.8079215847263	8.26450889777921	7.8079215847263	7.51055289050901	7.73914245828181	7.87356275646659	8.49039842985264	7.2385932303592	7.13514120801821	8.53161846486474	8.49039842985264	7.73914245828181	8.57169237839333	6.770604251594	7.8079215847263	8.26450889777921	8.10975138949801	7.66690930181093	9.74791186804037	8.16320601167463	8.16320601167463	7.51055289050901	8.10975138949801	7.4254961886588	8.3126086174302	7.5908555765519	7.4254961886588	6.9027111878949	8.3126086174302	7.02363755436761	8.3126086174302	10.1952611313307	7.5908555765519	7.4254961886588	8.44796471091436	10.3180908071085	6.62500957189981	9.81620012937701	6.27964899043362	7.2385932303592	6.9027111878949	7.87356275646659	7.33508420597522	5.82130879660813	7.2385932303592	6.06913365481626	10.2579828864311	6.62500957189981	6.62500957189981	8.40424358297688	8.44796471091436	7.2385932303592	7.02363755436761	7.51055289050901	5.12972697689569	9.3474821438668	8.61068223908417	6.62500957189981	7.2385932303592	8.05423611578631	8.79122582988976	6.9027111878949	6.770604251594
"prevail_cu_cfrna_412.trimmed"	7.29777388456542	6.93333576774374	6.81273321846908	9.65491333988014	7.47147567493851	8.14569766049751	6.84927309669104	7.06951510752198	7.98163075857381	7.63479366381679	7.63896013665668	6.42363801092937	8.58596238817296	6.47146838056343	8.71376760146719	9.32127239535659	7.05708956788206	7.36979483478457	7.34448581194945	8.19176567521393	7.11816684017808	8.02681801289754	9.33030510499821	7.18247569728637	6.16844452226487	8.00440163850387	8.28236797850799	6.12103403691349	7.70800354442629	7.28718373103509	10.1644506079129	8.16314627507927	6.98675230954771	8.11314899040799	8.46927735775253	7.18818141219724	8.86884859998928	10.3111268147284	7.65138761287948	7.62642432683084	6.75995386123382	8.54219422101696	7.76628833329859	7.56643389399621	9.67023838368395	7.41911278921136	7.92136779932347	7.9618220652526	7.19386451525299	7.11816684017808	7.08795364126739	6.96029329642076	7.70403262793793	7.15942305070178	7.49005329584454	8.10715120552912	7.10615789496535	9.07944112923618	9.17565792767741	7.20516360193959	9.18137441421256	7.47147567493851	6.97358395309453	7.618005993008	7.48079450848237	7.31872261990706	8.44333522048203	6.75995386123382	7.27651484974069	8.74498929542392	7.82596163293354	7.76247528855632	7.08183379334788	6.92651625401478	6.78281292889583	7.19386451525299	6.6481493647275	7.15360150547128	7.28185920483226	6.89890828948866	7.10011547152427	7.16522105283434	9.34565933998625	7.39958835819239	5.87093387018045	6.93333576774374	7.47147567493851	6.98675230954771	9.00402675771781	7.55324652868347	7.61377827175114	8.02681801289754	8.50163331004177	7.51294259123783	7.13007599357562	6.95360138558261	8.36258336295332	9.40549208937445	8.07370933784199	8.46459520606937	6.84927309669104	8.79618949148761	8.70783750398108	9.06714278054984	8.18608710254921	8.19176567521393	7.57950138491042	9.19415425775532	7.46209600809417	8.95480799326571	7.26576605508071	7.31872261990706	7.42395270894263	9.39937406291969	7.38972570188822	7.82961031319428	7.78144025857668	8.82386751893885	8.95146623054437	6.8849018028145	7.1418870105711	7.95849395681321	11.1090256408752	6.35384265494354	8.50163331004177	7.02554574799125	7.90417047251796	7.5174770258094	9.86838258285177	7.47147567493851	6.81273321846908	7.01915273636586	7.73160157030488	8.90902730384004	6.12103403691349	7.66370861770237	9.13499519060662	9.46059268138328	7.11816684017808	7.33937002792817	6.9058604110714	7.59674197213768	8.49246263449492	8.37511316218465	6.86363133831202	6.94687802754188	7.19386451525299	8.03315911452869	6.70514722502332	7.49005329584454
"prevail_cu_cfrna_109"	6.00479980601832	6.77787049175016	6.40871374160441	9.67163926482321	6.40871374160441	7.31400282999018	6.882354368303	6.72261394447539	6.83106749168556	7.23745084253114	6.66512996590857	5.56859818073357	8.42571966341861	6.33665551137964	7.27623723826416	9.01167621443492	5.43382258302726	6.60522900252773	5.80381870650873	7.02602377365664	6.66512996590857	7.35080023172059	8.73443677879177	6.60522900252773	8.20276455309754	7.42168139551065	7.75915416657733	6.40871374160441	8.22271996970222	6.83106749168556	9.29209329872905	7.91452851986286	7.45585199418704	7.23745084253114	7.19758659492786	6.00479980601832	7.38667807351757	9.68607613715005	7.27623723826416	7.15658249810604	8.0768527256214	7.67468593330619	8.28097947693498	7.5849457091796	8.74826516035277	8.18252881722059	7.35080023172059	7.31400282999018	6.47728491731439	6.40871374160441	7.88976987317937	6.60522900252773	9.72853951752975	7.96280384942954	6.33665551137964	9.51062975492108	6.66512996590857	8.39087464022624	10.5976929635332	5.11513344359339	8.47645668059572	7.75915416657733	6.40871374160441	7.11437101192834	6.77787049175016	6.33665551137964	7.02602377365664	7.5849457091796	6.72261394447539	8.20276455309754	8.87970968984627	7.83893712772148	8.47645668059572	7.78624298074143	7.23745084253114	6.83106749168556	6.54269588332122	7.07087836792803	7.83893712772148	9.3293615201372	6.93186471788078	7.91452851986286	8.18252881722059	6.60522900252773	6.18048477562116	8.92910617385192	8.78897185926178	7.35080023172059	8.78897185926178	7.67468593330619	8.26182021874135	6.93186471788078	8.26182021874135	9.22446272560368	8.64855951231129	7.81283123133807	9.35669400499498	8.42571966341861	7.7033966574821	8.74826516035277	7.55374293128769	8.14118403942822	8.61875799829109	8.64855951231129	7.83893712772148	9.7424206561618	9.29209329872905	8.70637561719448	8.0768527256214	8.49297971064541	7.81283123133807	8.61875799829109	8.92910617385192	9.05681957222139	6.60522900252773	8.70637561719448	6.97971848483991	8.20276455309754	10.3207558625156	8.0768527256214	8.58832733904163	9.21453701942922	10.6353749511174	7.64539039452329	10.0352273767914	8.00951284362491	7.52184778626377	6.93186471788078	8.8415190806555	8.20276455309754	6.66512996590857	7.15658249810604	6.60522900252773	10.1748442666855	5.43382258302726	6.60522900252773	8.96507379624151	8.67775738966465	7.11437101192834	7.67468593330619	8.20276455309754	6.47728491731439	9.21453701942922	8.8022892970836	7.45585199418704	7.42168139551065	7.38667807351757	8.74826516035277	7.48922872775395	7.31400282999018
"prevail_cu_cfrna_278"	7.40992118112959	6.96002681808566	6.38142379419203	10.0068361976985	6.90617305828117	7.01192691193636	5.8004811817375	7.11040314779201	6.90617305828117	7.24648696993569	6.60145153950863	6.79196828641257	8.28097093412569	7.28912288643311	7.28912288643311	9.23325344357201	7.24648696993569	7.84051989391248	7.01192691193636	6.66782704885318	7.06201114634743	7.86886387384138	7.33052862661562	6.79196828641257	7.40992118112959	8.28097093412569	8.7301464074696	6.02196397701631	8.0775188572444	6.79196828641257	9.72649067496358	7.55664346826906	7.06201114634743	7.65762354136167	7.33052862661562	6.12079346127872	7.55664346826906	9.79448705924885	7.52134327789685	7.11040314779201	7.48515419185521	8.28097093412569	8.71462609900217	7.86886387384138	9.02256146777265	8.1715052449569	6.90617305828117	7.37077352287194	6.73124776264141	7.59109753500573	7.40992118112959	7.11040314779201	7.55664346826906	6.96002681808566	7.06201114634743	7.48515419185521	7.28912288643311	7.86886387384138	8.0775188572444	6.29977848704054	8.28097093412569	8.02812085583282	6.73124776264141	6.66782704885318	7.06201114634743	6.73124776264141	7.48515419185521	6.96002681808566	7.44803009716418	8.6344146668815	7.33052862661562	6.90617305828117	6.90617305828117	5.91562100726968	6.29977848704054	7.62474522536701	5.67488678453183	7.24648696993569	7.40992118112959	6.60145153950863	7.68976698761641	6.85021137120345	7.24648696993569	6.53182831213033	6.85021137120345	7.59109753500573	7.37077352287194	7.15721425527274	8.49600090674293	8.3225299116463	5.91562100726968	7.24648696993569	8.34286837101479	6.21312528893195	7.01192691193636	7.15721425527274	8.14857732498274	9.14338905153775	8.40221607701822	7.92393040662229	6.85021137120345	8.58405414460722	9.24410276072986	8.58405414460722	8.19407393334192	6.21312528893195	6.79196828641257	9.27616944153872	7.81160645948061	8.89067598056337	7.06201114634743	7.24648696993569	6.21312528893195	9.29715785456542	7.81160645948061	7.92393040662229	7.92393040662229	8.99713175885343	8.42146765275243	7.40992118112959	7.20254510564203	7.11040314779201	11.1067867572288	5.20876667922631	7.06201114634743	6.73124776264141	7.44803009716418	7.95069337434545	9.61390407078767	7.28912288643311	6.90617305828117	7.28912288643311	7.40992118112959	8.86278697003245	6.66782704885318	7.11040314779201	8.83434785514255	8.97124552961176	5.8004811817375	6.96002681808566	7.40992118112959	6.90617305828117	6.90617305828117	8.68307504291951	7.24648696993569	7.01192691193636	7.62474522536701	8.23817750650588	6.02196397701631	8.10159665446552
"prevail_cu_cfrna_410.trimmed"	6.6253923907824	7.18729601484451	6.41723279095946	9.61711426467933	8.05466014857278	8.63520747144472	6.95099870548261	7.28551538720616	7.85014622541039	8.24070667076137	7.56778543692635	7.17269908834912	8.36118952801876	7.15795203184889	8.04669427404037	9.76026645525888	7.55659969239973	8.69245979920299	7.52251051274594	7.84096053271546	7.61167789699925	8.32213736885362	8.77669703275976	6.46619808738933	6.8257800572634	8.51339348617155	9.2241341336569	7.37744099342799	8.51915963911326	7.15795203184889	8.96164952151194	7.7358475590362	7.21605156130658	7.48759310409154	7.80361998736441	7.08185130081268	7.92159470625765	9.90816470113342	7.49932675955833	7.57888481679886	6.68851947164232	8.62988817520286	7.4274429846773	8.24767113394723	9.49373750678424	7.29901355665819	7.40265957492682	7.35177161123145	7.57888481679886	7.17269908834912	7.21605156130658	7.45180604935799	6.46619808738933	7.27188905339585	7.21605156130658	7.93891614204381	6.55933614493495	9.44309224138231	8.47237127693339	7.27188905339585	8.69755354848189	7.03417191931167	7.49932675955833	7.31238596239162	7.17269908834912	7.43967616330857	7.76528462009904	6.86268995615375	7.40265957492682	8.14696455460474	7.15795203184889	8.20537020211903	6.31391363815682	6.46619808738933	6.41723279095946	6.60371254922029	6.66778634107528	7.75553903537008	7.51096538486478	6.46619808738933	7.70579555777635	6.78789105227603	8.44233794310973	7.76528462009904	6.93376782639271	6.76856270546908	6.89867053010835	6.46619808738933	8.76218479451933	8.254602092171	6.64674707856635	8.21960896776156	8.60841250331216	7.54532622374482	6.64674707856635	6.78789105227603	8.16914510745512	9.17385980832305	7.97294606122105	7.77496463773268	6.46619808738933	7.98966407321698	8.94889214809463	8.72275577488871	7.75553903537008	6.44192671477509	7.21605156130658	8.92303371619938	7.65427008952923	8.38664844770902	6.51353021288131	7.14305170536032	7.14305170536032	8.97009216086324	7.75553903537008	7.2442419385583	7.80361998736441	8.55328037137481	8.3022070780684	7.25813208481977	6.04942361175712	7.28551538720616	10.6226709302325	6.49006135194679	7.18729601484451	6.6253923907824	7.92159470625765	7.81304634981969	9.17385980832305	7.09739817717135	7.61167789699925	7.18729601484451	6.93376782639271	8.03062909955802	7.85927366325159	7.41510473145837	8.6405072113991	8.89670307228227	7.3256349378935	6.78789105227603	6.80696121127621	6.96802452552055	7.78457996694999	7.92159470625765	6.58169736226398	6.70895535427695	8.67706966407587	7.35177161123145	6.84435419149791	7.57888481679886
"prevail_cu_cfrna_418.trimmed"	6.5593795945662	6.42157003416841	6.75538619071034	10.9458230007127	7.08750893118163	7.61335719159436	7.16978671546801	7.12923813327744	7.09955607141921	7.68294037428324	7.34687197156377	6.78558569191234	8.12937768533273	6.38244235287802	7.67492671540816	9.15900541719154	7.21476588991874	8.02613765616459	7.12335069718348	7.27439583817239	7.01301754530241	7.7644937226024	7.84881026284758	6.60249835151043	7.15831796192034	7.64241796074727	7.99430884944575	6.53286657135599	7.60494508538	7.30590617802217	9.27869352083741	7.50449312529271	7.11743897673289	7.66282188131764	7.66282188131764	6.71671518755993	7.45385032382518	9.65938515517078	7.4062091436618	7.57079567294678	6.5417592981924	8.13522618327061	8.50171507915485	7.19245263839767	9.05184193146265	7.5922339202303	7.22579368002836	6.89346564824251	7.06924612774276	6.64434910575158	7.49085751203646	7.01301754530241	6.78558569191234	7.15831796192034	6.58540734401004	7.6587641900981	6.8151595603622	8.24476796419008	8.75240737086066	6.2472461945644	8.55938176917754	7.33673959532952	7.30590617802217	7.0631064190694	6.26890615811739	6.88652157991449	7.67492671540816	7.32140567026983	6.9276889625423	8.27686336281995	7.93518144780565	7.66686815653067	7.04452778943377	8.25285909333951	8.00393158288204	8.03867476440247	5.95740766970111	7.45852868569384	7.76826424822419	6.94783663889443	7.40135695367398	7.04452778943377	7.53138225811072	7.04452778943377	6.5417592981924	6.21411970062795	7.43498302450781	7.43498302450781	8.3056689820399	7.90125231245793	8.96425563154667	6.93443643486888	7.89436945381505	8.9073239383367	7.34181472206088	7.00663141790723	8.92767513256912	8.77878823977802	7.67893912595776	8.48807322089016	8.11465169172016	8.4297999198628	8.1087188766732	8.44870496601301	7.68693052250398	4.89543436151905	7.43498302450781	8.43454948174873	7.88398306067035	8.23390861695033	7.19245263839767	7.24759814577076	8.02613765616459	8.64996423195124	7.25299787278825	8.37896096188904	7.12923813327744	8.26890629424343	9.47811814533817	6.57678423502484	7.01301754530241	7.47709127041291	10.5139267555303	7.31625774617643	8.15838555703335	7.90468143946413	8.01666266929392	7.51351218308185	9.05954671124609	8.02613765616459	6.61096749946034	6.69299906165429	6.7629961840228	8.58096109899239	6.58540734401004	6.59397850600693	8.53747445620793	8.68426264553139	8.72747093398456	7.67090307999058	7.31625774617643	6.73230961245276	8.67425930877698	8.87275365164496	7.08750893118163	7.92508640914366	7.4062091436618	9.19442744261981	6.38244235287802	6.80044918928905
