sample_id	intrahepatic_cholangiocyte	macrophage	monocyte	nk_cell	hepatocyte	neutrophil	ionocyte_luminal_epithelial_cell_of_mammary_gland	ciliated_cell_lung_ciliated_cell	mucus_secreting_cell_secretory_cell_tracheal_goblet_cell	respiratory_goblet_cell_respiratory_mucous_cell_serous_cell_of_epithelium_of_trachea	fibroblast_mesenchymal_stem_cell	plasma_cell	endothelial_cell	mast_cell	basal_cell	smooth_muscle_cell	b_cell	platelet	erythrocyte_erythroid_progenitor	basophil	hematopoietic_stem_cell	t_cell	innate_lymphoid_cell	stromal_cell	mature_conventional_dendritic_cell	adventitial_cell	acinar_cell_of_salivary_gland_myoepithelial_cell	duct_epithelial_cell_serous_cell_of_epithelium_of_bronchus	pericyte_cell	ciliated_epithelial_cell_epithelial_cell_of_uterus	microglial_cell	melanocyte	myeloid_progenitor	cardiac_muscle_cell	pancreatic_stellate_cell	pancreatic_ductal_cell	pancreatic_acinar_cell	pancreatic_alpha_cell_pancreatic_beta_cell	basal_cell_of_prostate_epithelium	luminal_cell_of_prostate_epithelium	club_cell_of_prostate_epithelium_hillock_cell_of_prostate_epithelium_hillock.club_cell_of_prostate_epithelium	salivary_gland_cell	medullary_thymic_epithelial_cell	immature_enterocyte_intestinal_crypt_stem_cell_intestinal_crypt_stem_cell_of_small_intestine_transit_amplifying_cell_of_large_intestine	enterocyte_of_epithelium_of_large_intestine_enterocyte_of_epithelium_of_small_intestine_intestinal_crypt_stem_cell_of_large_intestine_large_intestine_goblet_cell_mature_enterocyte_paneth_cell_of_epithelium_of_large_intestine_small_intestine_goblet_cell	intestinal_enteroendocrine_cell_paneth_cell_of_epithelium_of_small_intestine_transit_amplifying_cell_of_small_intestine	intestinal_tuft_cell	type_ii_pneumocyte	cell_of_skeletal_muscle	keratinocyte	schwann_cell	tendon_cell	mesothelial_cell	bladder_urothelial_cell	plasmablast	kidney_epithelial_cell	goblet_cell	club_cell_type_i_pneumocyte	pulmonary_ionocyte	pancreatic_pp_cell	pancreatic_delta_cell	duodenum_glandular_cell	thymocyte
cfrna_kd_176_trimmed	0.000247912574370746	6.82400666494887e-05	0.039243182226168	0.0721839560388767	0.00815191741368161	0.080688946737312	1.83771704860646e-05	3.85026009981265e-05	2.00732607632197e-05	2.35904607930432e-05	1.48418876316852e-05	7.97964333840753e-05	0.114313229300919	4.13504993193932e-05	1.99270031902837e-05	7.98443312153603e-05	0.140643572083352	0.244865407527811	9.62273669052236e-06	0.00039079289257371	0.0105112215801754	5.07538750453076e-05	0.000105339078778036	7.65168288600155e-05	0.0124556061074384	1.55526406017729e-05	3.92863465734356e-05	2.42271120598028e-05	3.71672888595093e-05	4.86930354402541e-05	0.000102247893863007	2.65483139605614e-05	0.177054510513364	1.39740599703601e-05	4.67161509081341e-05	2.88846671065229e-05	5.90068594803201e-06	7.56401880100407e-06	2.19459150915226e-05	2.99192917441142e-05	1.27187064025878e-05	3.99798954315708e-05	0.000125473049046606	4.23937045973589e-05	9.29899564926372e-06	1.15871812100975e-05	0.023465360731141	1.22291482185758e-05	0.00218895645131194	5.00529008795216e-05	5.81219407493473e-05	1.92398025666654e-05	9.83896273827342e-05	2.11367458772308e-05	0.0231723111687522	1.98575285186871e-05	2.3403847264259e-05	1.76117210764619e-05	1.53572891804544e-05	1.32987675188648e-05	1.1572723422107e-05	4.08453783614071e-06	0.0487219048851921
cfrna_kd_180_trimmed	2.5258597381577e-05	4.26175672329114e-05	0.000630759420457175	0.0184805787709069	0.00258640501449177	0.0858731672218203	1.09135272899893e-05	0.00035923508508255	1.24990593552326e-05	1.63548136152004e-05	2.08224263168594e-05	2.63713575399445e-05	0.0718237932028329	0.000401981952533668	1.50408226124559e-05	0.000158224234627486	0.0627242755078837	0.562965271353663	3.42387755334059e-06	5.47264790659562e-05	0.0096484423770715	0.0104037629581226	0.00105307883355166	1.70470228984315e-05	0.00993802771619624	1.26620362089313e-05	2.51478392978721e-05	2.12017733015727e-05	1.8090775132384e-05	1.36221758457283e-05	5.24973550895094e-05	1.21872168948288e-05	0.122486154111312	8.60918002496978e-06	2.77682163880803e-05	1.25636904604578e-05	6.29321991228916e-06	4.64578473106922e-06	1.66835309032942e-05	6.73415539104033e-06	1.33206373799647e-05	1.55182790427155e-05	1.40988283055197e-05	1.2836954586914e-05	6.45118212932064e-06	8.66962850824918e-06	0.0323677598940736	1.06442935765924e-05	0.000476484347114594	3.7110977902289e-05	2.97487690140427e-05	8.91807279914544e-06	1.13789399126462e-05	1.28719314828571e-05	3.78721369543043e-05	7.79288217618549e-05	8.43065818959821e-06	1.45950469410274e-05	7.79723448666562e-06	1.78758555029284e-05	7.76188169171108e-06	3.06126663098464e-06	0.00678192410101493
cfrna_kd_196_trimmed	0.000111758624619964	1.57260222418541e-05	0.0736453424819372	0.130673450336976	0.000357709484509764	0.00383526361301984	3.40826492397004e-05	9.34809661692525e-05	2.35153807656868e-05	2.05285113109474e-05	2.31405096477605e-05	2.62983945167148e-05	0.0868864773776038	3.99012131921713e-05	1.22725058799892e-05	0.000123183782523482	0.198330039677122	0.31794648765741	0.00918332906464914	4.28605551492132e-05	0.00820854874738805	8.1935790598205e-05	8.2419352960776e-05	1.65560330549985e-05	0.0126507633370816	1.50329317101972e-05	1.23340039821713e-05	1.31064955222047e-05	3.58486315597256e-05	1.94477559673113e-05	2.6663381847358e-05	1.39963903565487e-05	0.0986046929351269	2.10677439750516e-05	2.51546038552982e-05	2.39544216356847e-05	5.46103328412618e-06	6.78652273950504e-06	2.54643749012502e-05	7.43258894081431e-05	1.11642189719731e-05	1.13704927574877e-05	3.18796178813606e-05	1.82534270440159e-05	8.07459104623867e-06	1.00926279800945e-05	0.0375427298141446	3.31941679263695e-05	2.75040362767571e-05	3.07244556410673e-05	9.94126855536439e-05	1.6843263656052e-05	1.87665612274649e-05	1.30766282051345e-05	6.48941219909863e-05	9.50695352219064e-06	1.24512321557625e-05	2.64450485171913e-05	7.75291962152459e-06	4.92092894377634e-05	1.6742353382232e-05	4.00511493926776e-06	0.0205474971926812
cfrna_kd_125	0.000356416017854213	0.000580699547877571	0.0314661095111225	0.0744631186586937	0.0147657950183164	0.0675225637577012	0.000428693701567912	0.000949605822499902	4.55704444931596e-05	0.000118464320682775	7.11074567505623e-05	0.000549354152701203	0.113077590153701	0.000109108541798618	8.36776098205668e-05	0.00340687742328661	0.119604105413448	0.249155505448048	5.4846886066403e-05	0.000247286999076911	0.00455291433144422	0.000448481403598227	0.000902947643344348	0.000127209153625118	0.00280843633763024	8.5334976056624e-05	0.000116250196627443	9.84710580074839e-05	0.000334033354521802	5.9976792285069e-05	8.5842104448139e-05	0.000180987560779369	0.174324305334247	7.66727404565599e-05	0.000991884694521587	0.000100186239575637	8.23094311348166e-05	0.000132118461797153	0.000132386096022647	4.8368337990032e-05	7.04087974244082e-05	7.71236013252299e-05	0.000297352145382858	0.000783396447947341	0.000123213192420129	4.11725228209654e-05	0.0391505816073808	7.6058849178216e-05	0.00485130264468441	7.60094164640326e-05	0.00203839947881899	0.000126521744972681	0.000182040336458308	0.000112582428126604	0.0317110677165393	0.00149470098394813	8.7990350581369e-05	5.48439809568169e-05	0.000176459954799047	0.00081422553057205	0.000369653385147922	2.97288326807919e-05	0.0545095529177486
cfrna_kd_190_trimmed	1.42430335094623e-05	3.67326258702942e-05	0.0247224418790044	0.0558666157541655	5.13802271078902e-06	0.106265282076471	2.02509013269486e-05	0.000165447824404505	9.88721979526118e-06	7.78454081510099e-06	1.97466339681407e-05	0.000207021382558442	0.0628229346481191	2.99587646287203e-05	6.21111109873782e-06	0.000551749109548942	0.0731065341320573	0.45436972506415	0.00871503018928698	4.31453861157386e-05	0.0257640022030376	0.000200303802895508	0.000171105598803991	2.64507159780221e-05	0.0109248555122957	2.40192318152908e-05	1.56636558823313e-05	2.0741447511284e-05	3.39043266980254e-05	1.78426661224334e-05	2.99592749065286e-05	1.86519570742236e-05	0.131061118720504	9.15770866013629e-06	2.18130306844397e-05	2.5896138115638e-05	7.13811640780984e-06	1.10284848812157e-05	1.35191533183748e-05	1.71512754858153e-05	8.9670113130405e-06	5.09897454737172e-05	7.29193199724801e-05	2.324837004945e-05	1.27463228617383e-05	1.16276436562105e-05	0.0253208853876356	1.23318152214591e-05	0.000233486171840873	7.25380582262226e-05	8.19270704327297e-05	3.83765693666762e-05	4.94319064988063e-05	1.65196884438032e-05	8.29898186142476e-05	2.68926749308721e-05	1.27922076748671e-05	2.0224079385304e-05	2.60822092297226e-05	1.19128552619047e-05	1.53649530851181e-05	3.31806546011556e-06	0.01839422473468
cfrna_kd_43	0.00010005870721935	0.00311282748784289	0.115211632400932	0.157521647870136	1.46282370182937e-05	0.0405608882893819	8.88415079250657e-05	0.000329102773005791	3.66435271934099e-05	2.87600145054623e-05	2.21988006261464e-05	5.42160791648825e-05	0.152837041894447	4.85411882485723e-05	1.7974651567589e-05	0.00138037245207873	0.157701959787117	0.0612517478219898	0.00255726127219203	0.000271739005484518	0.0117388659932001	2.84736484814444e-05	3.12158280960417e-05	1.91752850520627e-05	0.0288170783843945	2.51451028006813e-05	2.24378945311434e-05	1.50333310145703e-05	0.000161091928744021	4.45296304823472e-05	2.36140812515103e-05	0.000115233302027655	0.167691567346394	0.000188592243201384	3.07762433378048e-05	7.64117873752628e-05	1.78708708913054e-05	1.6521171220725e-05	3.92943131419174e-05	4.75986582304625e-05	2.71475589284809e-05	1.93443401590362e-05	9.13610903130293e-05	0.000199416281243685	3.07560972063413e-05	2.30057174255121e-05	0.0247092844329625	3.98977535873654e-05	0.000259409743753164	3.78085783122334e-05	0.0018688058827767	3.17913838109556e-05	0.000256884334406788	3.32281929729492e-05	0.0309155236502844	0.000346923422303207	3.93753274483029e-05	1.71909542210636e-05	1.87481646973482e-05	7.6955275933099e-05	2.91215931449127e-05	6.40673488514471e-06	0.0386230026772785
cfrna_kd_227_trimmed	2.42738748415798e-05	8.28995132975439e-05	0.148972304284002	0.11155553016007	1.15392879136227e-05	0.000694905151355078	6.8124815578082e-05	6.29508849879554e-05	1.3308860876923e-05	2.52661290239259e-05	6.90429413826192e-05	4.17450622678434e-05	0.0820753058397835	5.56815183074466e-05	1.07394839647649e-05	0.000795236570039119	0.131099293521445	0.342974130326096	7.07600612760594e-06	6.28838246326308e-05	0.000155337021653342	0.000110932610437496	7.733287695808e-05	4.37628264778209e-05	0.0195874721062046	0.000156306991760979	2.24289095233496e-05	3.43328359076476e-05	3.66733813607375e-05	3.40042171971907e-05	0.000113571965491602	2.29196922912289e-05	0.101291243521605	0.000249067098143951	7.87515998355645e-05	2.17903050329613e-05	1.12413147279578e-05	2.3041334655946e-05	2.95720817342126e-05	1.54602347413939e-05	3.04241910141472e-05	1.75706776199982e-05	2.12251123353621e-05	2.00369685852365e-05	2.00329454613221e-05	1.86436807606234e-05	0.0395184778337749	2.78048420420813e-05	0.00129853257217191	4.88984282206454e-06	6.65202724337899e-05	1.93077597248527e-05	4.03041328531278e-05	2.58856605673121e-05	0.013150910990427	5.90915137306834e-05	2.09690106404984e-05	1.87630232467784e-05	2.28377377107627e-05	5.55407686892464e-05	3.12994955272406e-05	7.43620661393126e-06	0.0046860137795131
cfrna_kd_232_trimmed	0.000152113014549649	2.14703479603255e-05	0.0221407070677361	0.0596833126182886	0.00024290204821199	0.0326509033116058	2.13615797463137e-05	1.15033181335197e-05	1.13763628497423e-05	1.85460956965749e-05	1.25147186558293e-05	0.000105633558999316	0.119809380174836	4.08743580622149e-05	1.58621339033493e-05	0.00279727175549729	0.115970503297701	0.300670547403988	0.00042348640322137	5.17028159034237e-05	0.0452703864361388	3.53330081741973e-05	0.000122768802648421	1.51341200420668e-05	0.0268966334959544	1.56286181981916e-05	2.4432602663795e-05	2.19389068197062e-05	9.24621693035064e-06	2.11900176206304e-05	2.61599394979434e-05	0.0106844930587176	0.18340759784575	1.44181849154439e-05	1.94594400637615e-05	3.26735539912196e-05	8.97703357596494e-06	8.93734953578546e-06	1.59635399495936e-05	1.09056512417918e-05	1.75510395933924e-05	3.06770013577247e-05	7.3552913206816e-05	2.89220587042759e-05	1.48870177771238e-05	1.25233847539498e-05	0.0203694105662983	1.9434126787845e-05	0.00052113341239993	5.15068622113045e-05	4.52630753619024e-05	1.90719491330775e-05	4.4592655355979e-05	3.68608594657445e-05	7.28876864394909e-05	2.23511784743697e-05	1.44226248023001e-05	1.90203397200214e-05	1.31317923481521e-05	1.81410558504471e-05	1.681188319987e-05	4.67428097238347e-06	0.057018922027809
cfrna_kd_111	1.78777700285714e-05	7.92736047061037e-05	0.0498981087007278	0.0993460390041482	1.41536717301018e-05	0.0311067627955912	2.60059356995886e-05	4.14176850485595e-05	1.48023997709835e-05	2.03017327543768e-05	3.61707126009509e-05	6.17377538058799e-05	0.0853033667193988	6.36221330718736e-05	1.94637929783972e-05	0.000219087266352726	0.27418890604585	0.202634675243605	5.53448914310766e-06	5.49693619944341e-05	0.000372974318296542	0.000137161053540194	0.000349436157412768	4.61142971954743e-05	0.0118384517633248	5.68464532323561e-05	2.22899349746773e-05	3.44139515379747e-05	4.61047963793767e-05	2.56494420920761e-05	3.22039736819635e-05	3.13518388448984e-05	0.136316583364989	6.38071796911544e-05	4.6037815129271e-05	7.55294756070592e-05	1.3090800186401e-05	1.56096792447872e-05	2.85486690730308e-05	6.05731885090791e-05	3.16480464520725e-05	2.7811517458624e-05	0.000111837063722827	3.03998739773512e-05	1.47825343075246e-05	1.99114845785026e-05	0.0251461317867912	2.03264411900882e-05	0.000819545280656304	6.33892191724821e-06	0.00023050874581394	2.13534132278482e-05	4.15563321282662e-05	3.47101362437133e-05	0.000111208533637575	9.13543628500127e-05	1.25592219447864e-05	1.44659877393221e-05	3.39021454644916e-05	4.40398075545154e-05	2.5393730536109e-05	6.66060181193629e-06	0.080338499058046
cfrna_kd_209_trimmed	2.57225163867019e-05	2.25251147643985e-05	7.94917759847007e-05	0.0247884235969436	9.50415305550791e-06	8.76670917405102e-05	2.01468291217362e-05	1.51234832366634e-05	0.000124702345869811	1.72820464577626e-05	1.33992656476387e-05	2.72625374071436e-05	0.0480661471596215	4.34164211650165e-05	2.04266077779859e-05	0.00139172128637377	0.110230573292412	0.642892713398816	5.26061980702987e-06	1.81265355043477e-05	0.00473562568743803	0.00325738620170783	0.0165431561856816	9.34893573721255e-06	0.00403107499751747	1.95037307534755e-05	2.35395503886244e-05	2.99385751218517e-05	2.73045117648444e-05	1.27744215918557e-05	2.53038994524026e-05	1.83682938862993e-05	0.0927612674492875	1.25097691495299e-05	1.65500224616633e-05	1.80855792027156e-05	5.52742205054263e-06	7.41585483464838e-06	1.62959670462647e-05	8.63471505717553e-06	2.04049979921115e-05	2.36452865925758e-05	1.916373348683e-05	3.02224739913884e-05	7.3178138795353e-06	9.84612553235735e-06	0.030677306707043	1.25716258376797e-05	2.40325346732722e-05	6.59805188359286e-05	0.000204650803468747	8.2874065476842e-06	1.41893180641716e-05	1.00026573789773e-05	2.17250482190394e-05	1.32524952472494e-05	8.39878235296084e-06	2.19135080380636e-05	4.14449301622558e-05	0.00011954044369023	1.30387524519123e-05	3.75007151445082e-06	0.0191500661167736
cfrna_kd_199_trimmed	4.92919500272514e-05	1.85754627935536e-05	0.000121365462233503	0.0370736667032884	2.11079546884021e-05	0.0227645845114531	6.86696208195978e-05	2.27950540091708e-05	1.51936964809505e-05	2.2572314277562e-05	4.38032900183174e-05	3.86930548628986e-05	0.0642756210659972	4.28331945896429e-05	1.07255798453498e-05	0.00284120427349455	0.0751073046721173	0.607758317183899	0.0148068621254304	4.23843258568729e-05	0.0140765750666866	0.00376195693586552	0.00611216676834065	1.78380915120342e-05	0.00333784470191251	0.0001773715580259	2.68906468513697e-05	6.4082376343512e-05	3.76648742411907e-05	1.56602054287947e-05	2.26946508412944e-05	3.75794167323129e-05	0.0925215510402014	2.00434998282516e-05	4.21529223842008e-05	3.04573297472088e-05	1.29689739275937e-05	8.64821641793072e-06	2.98819539777372e-05	1.96260441405222e-05	2.39352549860121e-05	6.92116586404039e-05	0.000443307471516714	2.46480309825031e-05	1.75300307336887e-05	1.93621306886887e-05	0.0325231523922671	1.52998280855762e-05	6.85000603640941e-05	2.29837275954525e-05	0.00447607734350148	3.72373947379821e-05	0.00094492009490782	1.90601110502672e-05	2.61503183686687e-05	3.63373597755874e-05	4.10872227166459e-05	4.98161163735519e-05	8.01527866636326e-05	8.22790344066806e-05	1.0860342735327e-05	5.18338442754643e-06	0.0154436811348854
cfrna_kd_112	0.000171108512286743	6.87206111176857e-05	0.0105826558285179	0.0365693943167211	3.43909203638946e-05	0.00404151775774803	2.39244131430522e-05	0.000109802555759671	7.12420135935468e-05	3.38064630202167e-05	1.8712697479876e-05	0.000123572801654258	0.0507422153219479	0.000193756685288925	7.69915071119807e-06	4.35436141166301e-05	0.0821666397337148	0.633197472467518	2.0011203136051e-06	3.22354801915429e-05	0.00157297327015255	0.000163603028960503	0.00174317883069286	1.36025195235662e-05	0.00327727902267574	2.02031071740247e-05	2.04483639168934e-05	2.27887138139066e-05	3.3687960712613e-05	2.34906456669973e-05	1.76691164385937e-05	1.03179844844216e-05	0.111063626775734	1.58340992417948e-05	4.37133948151404e-05	7.57568951915486e-05	5.87385524672612e-06	1.47716809546685e-05	1.52844629859479e-05	4.76757546558319e-05	2.1032154350037e-05	1.091674294911e-05	2.01851485915463e-05	1.73526539715076e-05	1.60178057681798e-05	1.78690323183552e-05	0.040716182968718	6.75245756539043e-06	0.000431001320396924	3.58464277336928e-06	5.94184348577281e-05	8.59686766140191e-06	1.39050380979239e-05	2.0883077026924e-05	0.00814206462719859	3.16487424759771e-05	2.30651648113729e-05	5.70298808587032e-05	2.94689014610116e-05	0.000118127558255791	3.01226155705591e-05	5.03662284313814e-06	0.0137635455932312
cfrna_kd_200_trimmed	4.49292272859375e-05	1.06468855518639e-05	0.00233589577286489	0.000660012639883732	4.21476278152571e-05	1.43706749415873e-05	6.83562395594281e-06	0.000410842976352043	1.96411759009609e-05	6.67686919626138e-06	0.000881180823216466	4.85677232717524e-06	0.0134734394234195	1.43287542942046e-05	1.55877241141757e-05	0.000364741140467153	0.0110457785089658	0.929482104951681	1.89061175871181e-06	1.27841129053225e-05	0.000492523368492969	0.0004330436386526	0.00584650142183886	1.71590125194484e-05	0.00203268796577951	1.50288579662386e-05	9.08298605942514e-06	8.51986093147949e-06	1.39344447207865e-05	8.04881305313781e-06	5.29253772156198e-05	6.14862515542507e-06	0.00152003353211726	1.00836241512894e-05	2.19972799570237e-05	0.000432993553853473	5.57592587607785e-06	2.54763112048893e-05	0.00014104176741942	2.31414160654431e-05	1.62599094010182e-05	1.17932212955694e-05	5.34804411075133e-06	7.43608900500439e-06	1.01607189087117e-05	7.49932451018492e-06	0.0280177100197045	7.67278828820519e-06	0.000108267104237655	9.7681038803786e-06	0.00113302443434099	1.36898767725806e-05	4.86880021640325e-06	6.37637068135618e-06	5.84690542544749e-06	8.37505861541346e-06	7.47657417943053e-06	2.18303743698156e-05	2.76591030617291e-05	6.23015123410332e-05	1.67535005330408e-05	2.94550394699924e-06	0.00052229658224545
cfrna_kd_177_trimmed	0.000845069092121279	4.21461327713081e-05	0.163094044213568	0.0619321725021928	0.000140483826739597	0.0526739323714613	5.22617386424136e-05	8.21009403723256e-05	2.09007190948738e-05	3.22096941514668e-05	5.9193303435497e-05	8.60373888417267e-05	0.112736099843106	0.000158404355316294	3.98191486268556e-05	0.000322884127807624	0.141861644779041	0.256144365945928	0.0100597217307059	8.00058453668973e-05	0.00991638780563291	8.03964603717207e-05	0.000221384222065378	4.94408879223014e-05	0.018500485214178	6.2660823467452e-05	4.2589323037006e-05	3.50374671869469e-05	9.45994975876317e-05	8.04977113469392e-05	8.75294315556865e-05	0.000130591494894505	0.110720625132211	2.08656149899917e-05	5.47374312044692e-05	4.25648276910167e-05	1.44348230106239e-05	1.98605333317822e-05	0.000118240564277826	2.47373175570999e-05	3.24179253523037e-05	4.90315469760367e-05	4.92597994698163e-05	3.95980554940134e-05	2.31227263087428e-05	2.08449488818747e-05	0.0371685175634106	2.02719298523015e-05	0.000175273990622745	5.07132667334409e-05	0.0016572853193227	4.60213845784991e-05	4.12822406160997e-05	4.77648368038344e-05	4.08598154389814e-05	0.000199062378616844	2.31966846319943e-05	3.25204269171015e-05	0.000139848857984591	3.47797333954464e-05	2.27999384064701e-05	1.070552678509e-05	0.0192936568205888
cfrna_kd_233_trimmed	0.000169558193549076	8.8964368999615e-05	0.0745540865956952	0.0791368701507432	6.7785556197168e-05	0.0120264038499607	3.9382592535253e-05	4.09041290488177e-05	0.000105881813497432	5.36230477607074e-05	4.15337849914757e-05	8.65120187707432e-05	0.170027012729398	7.51518257073275e-05	1.4754300273699e-05	0.00203307869341662	0.183993198238211	0.20059036266841	0.00374554658111445	6.98080753998881e-05	0.020064675840661	0.00021247937295188	0.000448746933654817	3.19862803722787e-05	0.0177866148613022	5.42567408658651e-05	4.6044222023489e-05	5.25930838843077e-05	5.44563260515799e-05	5.36347185183972e-05	6.64923193997822e-05	0.000134238117773823	0.154890388611636	4.33269397377717e-05	4.87934774250235e-05	3.30756183697739e-05	1.26945876673954e-05	3.66930657841104e-05	5.03128405030707e-05	2.17012346814694e-05	9.22822950254545e-05	3.97421386203167e-05	3.89135425607513e-05	7.34270334102192e-05	2.2588564719485e-05	4.33583973028106e-05	0.0285454852535393	1.77237728749411e-05	0.00022473461651464	1.06432180729395e-05	0.00631814521453058	3.57513029231807e-05	0.000398203084368544	6.58887434796769e-05	6.45877595233215e-05	0.000186948308179378	3.00552655087371e-05	2.75033080574219e-05	4.95716205949306e-05	7.33779704651036e-05	2.88652271856809e-05	7.50904725122273e-06	0.0425010699083466
cfrna_kd_53	0.00311106456843004	0.000473903954472505	0.0291680949326935	0.0495404218018142	0.00624190709304292	0.0308357552190442	0.000610761069412353	0.00137834536698923	9.58497297307804e-05	0.000125915078514724	0.000156987407011327	0.000430077226160622	0.212110677000802	0.000269540801880304	9.65504339966142e-05	0.0101970416051663	0.144955636344985	0.281016870108056	0.0144744207024317	0.000443026008718659	0.0163967579342581	0.000638525591533585	0.00138041437943542	9.96555503961928e-05	0.00965914546228616	0.000122833201761521	0.000129365128380604	0.000174575147816642	0.000251334175814233	0.000356861213410873	0.000512352284855084	0.000519808963600452	0.116868641280562	0.000203151996158718	9.79884569501494e-05	0.000408656854763556	6.87150268947481e-05	8.6972659071454e-05	0.00029078788187996	0.00029331360079256	0.00017096786428221	0.000222430104577143	9.32771805483766e-05	0.000709620154363797	0.000290390903737298	0.000266041775622573	0.0327138389329219	0.000297605771370541	0.000195452965167402	0.000116936643400137	0.0088170795902006	0.00016284167447351	9.53731618620549e-05	0.000313381788530698	0.00030181069067278	0.00094496543415995	0.000128820731183359	0.000114075380106531	0.000565406663852119	0.00176260710810117	0.000103736397745848	5.04053207309492e-05	0.0172702305184139
cfrna_kd_113	0.000323261714327339	0.00013856382622515	0.00740041529291284	0.0661213035709505	0.000112248254318183	8.878040905782e-05	0.000114567241260246	0.000229814421053784	9.29047854888856e-05	8.49587442239455e-05	8.73058607713399e-05	0.000194379634437279	0.054084760793347	0.000133582016486318	0.000160020599263919	0.00023626469680665	0.10758122420159	0.524970374342527	0.00146469494582368	0.000157037490850658	0.000888317890481452	0.000729236286196168	0.0508140524916535	0.000111657708414342	0.00285449758504222	8.36787585492416e-05	0.000123876201383376	0.00013304761047793	0.000156134534500357	0.000138111122563646	0.000171610835979523	0.000163079736012683	0.0887894263458138	0.000118085136071521	0.000210986773598692	0.00011061950442992	7.51440478829372e-05	8.95419451003939e-05	0.000135887823330513	0.000182717134149808	0.000164000608388221	0.000132806363822458	0.000285809110510706	0.00029717939669179	0.000105583091126916	6.67480626870267e-05	0.0340088903350456	0.000135387572000204	0.000562761554237657	5.15452300393817e-05	0.000514241619369661	8.15432923733785e-05	0.000122737716552622	0.00013625908719166	0.000265754325522851	0.0004323910184964	8.44110611650558e-05	9.01704727244014e-05	8.24286015286864e-05	0.000147198804486062	0.000101530801168843	3.02240836379174e-05	0.052244225477878
cfrna_kd_187_trimmed	9.27882777718382e-05	0.0026362186582896	0.0274813236230293	0.0740971270938989	0.000284023245555477	0.253756406394978	4.21697775358632e-05	5.00061548815875e-05	2.22270858098661e-05	3.4933291454054e-05	4.11291055626291e-05	0.0460706052201764	0.0866418976910043	4.40456907178818e-05	1.25497764871378e-05	0.000107343143033545	0.0589107098441423	0.0774277125972332	0.00521796480888885	0.000148763053510794	0.0825898929410718	9.37883440672846e-05	3.93670531556967e-05	2.04901922917461e-05	0.0325794602926372	3.49643039141409e-05	3.69311330473114e-05	3.05561485207054e-05	5.95900217912213e-05	2.99221582196274e-05	0.000300959236127743	0.000376660355784918	0.210281906044089	2.75646521770065e-05	4.22542937380315e-05	3.88608205175199e-05	1.55552596944848e-05	1.1322566261891e-05	3.82868249893499e-05	1.45339464254068e-05	4.18568432789069e-05	6.48072876558847e-05	7.64138876007764e-05	7.13828080526687e-05	3.31986615051195e-05	1.99157867631692e-05	0.0225907257391741	5.58591282646709e-05	0.00195238450741989	9.56164838093338e-05	0.000131779117061409	0.000111783633970888	3.38279064654069e-05	3.00309223038625e-05	0.00673582717107271	4.02574227822281e-05	3.22657634315035e-05	3.26623014191898e-05	1.59528915284495e-05	2.44681777266508e-05	1.5469029837988e-05	6.82953826184107e-06	0.0080038738681295
cfrna_kd_220_trimmed	8.97765138718063e-05	9.94802172100618e-05	0.0300563505277758	0.0436905036716728	7.30585783109611e-05	0.0504484586972113	1.63048869584494e-05	3.94426345069243e-05	1.15447502644903e-05	1.9307431570018e-05	1.6554492847987e-05	0.000183586545070844	0.0866488770617828	5.57307863134749e-05	8.23404957909512e-06	9.27698545239669e-05	0.138840735090388	0.446393539064879	1.01944733936837e-05	4.55236107604935e-05	0.00749438869812799	0.00550997913641949	0.000257287236755447	1.77829237017202e-05	0.0148938918009449	1.58181767097667e-05	3.52232852167653e-05	2.56549933688157e-05	3.1802814279501e-05	1.31400427718016e-05	8.41854453009762e-05	2.62081595680509e-05	0.114340531591709	3.56544181951753e-05	2.56569197974282e-05	1.27270967899263e-05	7.24281592327521e-06	1.55288969966758e-05	1.3588657656992e-05	1.19212744968034e-05	1.3122964333011e-05	2.17000120716771e-05	1.56042177789244e-05	1.70431542612765e-05	1.10518791024386e-05	1.06978795692578e-05	0.0298668356856597	2.16930653967913e-05	0.00437796247580233	2.90121101616323e-06	7.61859941148477e-05	1.51724134954755e-05	4.86999167236493e-05	1.24720774338361e-05	9.194093915077e-05	2.38541965645124e-05	1.2251167731437e-05	1.17027461738747e-05	1.28241050626328e-05	2.01131899412765e-05	1.65607641857754e-05	4.35027483475424e-06	0.0255870723459739
