gene_id,mean_padj,mean_FC
ENSG00000000971.16,0.00163852274817657,-2.1647971227581
ENSG00000002549.13,0.00057852392729873,-1.52181414329124
ENSG00000002834.18,0.00365049317802703,-0.522838357390606
ENSG00000004799.8,0.00175714113122059,-1.9851234544964
ENSG00000004866.22,0.000269406707289991,1.49204304820164
ENSG00000005020.13,4.36506767630814e-06,1.45408618461073
ENSG00000005075.15,3.16829133029748e-05,-1.12393221462268
ENSG00000005249.13,0.000355122719894296,1.61291574983563
ENSG00000005381.8,9.73558433311391e-06,-4.15308401190261
ENSG00000005810.19,0.00318577784925234,0.501886087862807
ENSG00000006576.16,0.0104147797469763,1.02073193546915
ENSG00000006715.16,0.000107089179829603,0.827755971600812
ENSG00000007080.11,0.0168666428997618,-0.650743061844759
ENSG00000007237.19,0.000562572845329458,-1.40606938058236
ENSG00000008083.14,8.84214824075762e-06,1.03929478535245
ENSG00000008277.15,0.00855120015880991,1.62483574929655
ENSG00000008394.13,0.00355941979693597,-1.77485307827889
ENSG00000008438.5,2.31519150344053e-06,-4.04311406816604
ENSG00000008869.12,0.00857045975609812,0.694861442043851
ENSG00000010017.13,0.000120949666765226,0.919767151807034
ENSG00000010278.15,0.000177987120420519,1.77948278751664
ENSG00000011258.16,0.0023394133086693,1.09581955234346
ENSG00000011275.19,3.71394013013869e-06,0.913647424251185
ENSG00000011422.12,0.00109704125496716,-2.64287280746487
ENSG00000011454.18,0.00443145642385511,0.804338862473258
ENSG00000011566.15,0.00389343779356879,1.07876654659474
ENSG00000011600.12,8.20461829698973e-09,-1.48775292554504
ENSG00000012223.13,0.000370164760353578,-2.95671167463495
ENSG00000015475.19,0.00174890797178948,-0.950694350138578
ENSG00000017260.20,0.000181275649056218,1.15917405758994
ENSG00000017797.13,0.00122163898235706,-0.492349244638839
ENSG00000018699.13,0.00226713445678712,1.57873370511387
ENSG00000019169.11,0.00932327194851874,-1.8164648270928
ENSG00000022277.13,1.46664406609782e-06,-0.888937671957687
ENSG00000023330.15,0.000998999871738852,-1.84418746329947
ENSG00000023909.10,0.0100304735724288,1.01332553335151
ENSG00000025039.15,4.89422028123452e-07,-2.37634205317005
ENSG00000026025.16,2.46851835261909e-05,-1.15735135291458
ENSG00000028203.18,0.00196049120381252,0.821477743911311
ENSG00000031003.10,2.14511895711245e-05,1.71846285444983
ENSG00000033170.17,0.0129116745323237,1.05451102004112
ENSG00000033327.13,0.00568004932150098,-0.797849129613825
ENSG00000034510.6,0.00202188948699531,-1.00343482954522
ENSG00000034713.8,0.00464447511171742,1.01322095288556
ENSG00000035403.18,0.00198234324063811,1.4817517238663
ENSG00000035687.10,0.00103017736848548,-0.967066329842291
ENSG00000035862.12,0.000971454902483717,-1.39870610110626
ENSG00000040341.18,1.20495481153339e-07,1.37618111447243
ENSG00000041353.10,5.25950117144525e-05,2.02789616883692
ENSG00000041357.16,0.0100116378026597,-0.842174546618242
ENSG00000044459.15,9.37008762957692e-05,1.59444821680466
ENSG00000044574.9,0.001595106056337,-1.36064341065305
ENSG00000047617.16,0.0016501518586542,1.11089957907939
ENSG00000048052.23,2.77392647980563e-08,1.54634152795775
ENSG00000049245.13,0.00869892432526241,0.743434882253084
ENSG00000049323.16,8.85271081468685e-05,1.65385459258646
ENSG00000050393.11,0.000782419483076172,1.31729898902392
ENSG00000051180.17,0.000590740584738921,-2.91767183671577
ENSG00000051382.9,0.00841271743360205,0.87397118162201
ENSG00000051523.11,1.27302934179258e-06,-1.34327111615996
ENSG00000051620.11,1.3797339285209e-05,-1.17695871700416
ENSG00000052126.15,0.00414551878932122,1.15872141169424
ENSG00000053524.13,0.00179903653364749,1.61555002774264
ENSG00000054148.18,0.00967014969941123,-1.40974277051699
ENSG00000054793.14,0.00119133391374042,1.36947377433603
ENSG00000055332.19,0.000269426775758484,-0.967268060216057
ENSG00000055609.21,0.000225277774479496,0.715853534168271
ENSG00000057608.17,0.0161044480419676,-0.385084957871538
ENSG00000057657.17,1.67945076659673e-05,-1.5778396374687
ENSG00000057704.13,0.00915789785159034,-1.17055390934336
ENSG00000058668.15,0.0142790507972854,-0.758069474264848
ENSG00000058729.11,0.0157185124318299,-1.10855058483289
ENSG00000058866.15,0.00220219171371516,1.16193736571432
ENSG00000059728.11,0.00223442459220097,-1.33846189215829
ENSG00000061676.15,0.00120647321468368,1.1553855750954
ENSG00000061918.14,0.000294323600441947,1.53169924643643
ENSG00000062485.19,0.00422278976498312,-0.64420098752972
ENSG00000063322.15,0.00914927996295106,-0.685704448682665
ENSG00000063854.13,0.0031688078461745,-1.0057284634949
ENSG00000064115.11,0.00385088930513526,0.942802463004815
ENSG00000064201.16,0.0194314460044972,1.14427209000232
ENSG00000064666.15,2.32517104661041e-05,-0.89968658241159
ENSG00000065135.12,8.95608202897965e-07,-0.895726482514437
ENSG00000065427.15,0.0059144074078071,-0.760386540599714
ENSG00000065534.19,0.000848430042572583,1.2474169286373
ENSG00000065548.18,1.25829661319894e-05,-0.839487047282727
ENSG00000065618.21,0.000108279118478183,-3.2205258612347
ENSG00000065809.14,0.000623755664291082,-0.662109792771184
ENSG00000065833.9,0.0036926961546886,1.83088442463267
ENSG00000065978.19,0.00162277471861706,-0.597688770592924
ENSG00000066185.13,0.00114579316798563,2.36338297237432
ENSG00000066279.19,0.00249444584949409,-1.23660468069113
ENSG00000066294.15,0.0111994211355821,1.11954461375475
ENSG00000066336.12,2.5881859080305e-07,-1.58906538968583
ENSG00000066697.15,0.000131121732068721,1.60400060740346
ENSG00000067064.12,1.29310555988726e-06,-1.51062159603243
ENSG00000067066.17,0.00432572955603692,-0.861447646194644
ENSG00000067082.15,1.40780247992612e-05,-1.12158269442377
ENSG00000067167.8,6.7329265006037e-07,1.69313345035686
ENSG00000067182.8,0.00383731530670878,-1.32812348844738
ENSG00000067334.14,0.000102306131938956,-0.807073156888792
ENSG00000067365.15,0.00441940590858153,1.04145359368723
ENSG00000068383.19,0.00360912038386928,0.903108232490385
ENSG00000068489.13,7.53562676348491e-05,-1.35082845877577
ENSG00000068796.19,6.67458366492752e-07,1.87466278808519
ENSG00000068831.19,0.0160496236848462,0.579255459503351
ENSG00000069020.18,3.29519890822819e-07,1.5283225012562
ENSG00000069399.15,9.74011950174607e-09,-2.59054830332092
ENSG00000069966.19,0.0146692139389231,1.14934939932188
ENSG00000069974.16,1.03375698034379e-06,-1.562178005026
ENSG00000070190.13,5.44124632035541e-07,1.89048375625163
ENSG00000070495.15,0.00422322265214394,-1.12542427888412
ENSG00000071051.14,0.00234094711873663,1.00240711235016
ENSG00000071054.16,0.00412063434470454,-0.494251105468774
ENSG00000071205.12,0.000180081663842444,1.78399448804076
ENSG00000071967.12,0.00869825442404928,-1.33569678841233
ENSG00000072042.13,0.00221293053266217,1.4855384126031
ENSG00000072110.16,0.00420457217076631,0.958412332087608
ENSG00000072135.13,8.71882994196848e-06,1.0934606554221
ENSG00000072401.15,1.4121529472535e-05,-2.01377698338724
ENSG00000072415.10,0.00792756038329144,0.756921963552234
ENSG00000072682.20,0.000494137051281761,-3.10798883044633
ENSG00000072858.11,0.00948532576912928,1.36985115141632
ENSG00000074201.9,0.000715304283037174,1.09412209418737
ENSG00000074416.15,0.00258608007193529,1.15552221151836
ENSG00000074842.8,0.00549371113329578,-1.78533860508964
ENSG00000075142.14,0.00636067552099691,-0.92761918178152
ENSG00000075151.23,1.05830189839909e-06,1.57213467510357
ENSG00000075336.12,0.00930381749450261,-1.38683551127265
ENSG00000075413.19,0.00754860290729533,0.767560146782657
ENSG00000075415.15,0.00840745778892673,-0.590290404282736
ENSG00000075420.13,3.27681618060408e-06,-1.4976939720349
ENSG00000075426.12,1.36294956024225e-05,-1.51196796957248
ENSG00000075651.16,0.000411849100911455,-1.81181294345243
ENSG00000075711.21,0.000238453966770648,0.764897134591333
ENSG00000076053.12,0.00551257943749923,-0.950359416467697
ENSG00000076382.17,0.00169756130155591,-2.43019743918663
ENSG00000076513.17,0.000916851040479493,-0.61017707014674
ENSG00000076662.10,0.00275332193701499,-0.992227179548339
ENSG00000077044.11,0.000316695673700436,0.927875062913037
ENSG00000077254.14,0.00133166152588824,0.93578288183809
ENSG00000077312.9,0.0103532523253186,-0.914774327860876
ENSG00000077420.16,0.00175753734140611,-1.06481485526418
ENSG00000077684.16,0.00704536400169893,-0.757298454492811
ENSG00000077984.6,0.00471736939539213,-1.85870791669229
ENSG00000078043.16,0.00987931940746517,1.07508610525676
ENSG00000078140.14,0.000813471977122938,1.11892105793116
ENSG00000078142.13,1.08498568708235e-05,1.39863128423815
ENSG00000078304.19,0.00236752392080991,-0.446668779857989
ENSG00000078369.18,0.0091938791047331,0.398235658049156
ENSG00000078618.22,0.0150499503455775,0.575375482495888
ENSG00000078668.14,5.65165039729091e-06,1.62558697934728
ENSG00000079246.16,0.000800059146343623,-0.553678117764271
ENSG00000079385.23,5.10008981550208e-05,-2.82355001393908
ENSG00000080298.16,0.00704986982965661,0.914635683903561
ENSG00000080503.24,0.000762813981110631,0.550174037749422
ENSG00000080819.9,0.00553551862418543,-1.50894603102747
ENSG00000080824.19,3.27127361608651e-07,-1.0403243580379
ENSG00000080986.13,0.000262756974790354,-2.05277977686925
ENSG00000081154.12,0.00122417270934302,1.22423527173566
ENSG00000081189.16,7.95760638446841e-06,1.1640126153641
ENSG00000081377.17,0.00247700352190061,1.44976294128323
ENSG00000082014.17,0.00463586669833635,-1.81908600373853
ENSG00000082153.18,1.5553532538102e-07,-0.837020378360136
ENSG00000082641.16,0.000234839016815506,-0.992523363603148
ENSG00000082701.17,0.000417463225922724,0.532944872695984
ENSG00000082781.12,0.00446571756729899,1.40900197908229
ENSG00000083544.16,0.00426762846333215,1.04275251390793
ENSG00000083937.10,0.000238812900780374,-1.14167649321396
ENSG00000084073.10,0.00411580893433588,1.36740679858187
ENSG00000084090.14,0.00189004680100165,-0.699742849223936
ENSG00000084207.18,0.00262731268450565,-0.989072671213512
ENSG00000084693.16,8.71066678677267e-06,1.21850409519406
ENSG00000084733.11,0.00248372903050387,0.525756018393593
ENSG00000084754.12,0.0096575722254993,-0.603041820893362
ENSG00000085063.17,0.000260516931148949,-1.49303169726281
ENSG00000085514.16,0.0116582799715886,-1.25701587423064
ENSG00000085719.13,0.00778350779092162,-0.866070827333872
ENSG00000085733.16,0.000780038146756128,1.35387687359885
ENSG00000085832.17,0.00045767343766125,0.502016592031772
ENSG00000086061.16,7.10428849742216e-06,-1.17184041448697
ENSG00000086300.16,7.55996263900249e-09,-1.64502936535641
ENSG00000086548.9,0.00029359381536434,-3.82769005684532
ENSG00000086619.14,0.00525690952426254,1.59802664190124
ENSG00000086666.19,0.000233807216468455,1.23906145880912
ENSG00000087095.13,7.16532695365474e-06,1.51512155312946
ENSG00000087206.17,1.87853657260993e-05,1.38573133238904
ENSG00000087253.13,0.00156661606305754,-2.01360244108105
ENSG00000087258.16,0.00631952693183226,1.43782416723817
ENSG00000087302.9,0.00329528197415912,-0.67569148645353
ENSG00000087460.29,0.000568967139071121,0.937778015180277
ENSG00000087470.19,0.000151033413911246,1.19768651479677
ENSG00000088325.16,2.8945501443631e-05,-2.36851215222319
ENSG00000088448.14,0.000820272298634933,1.03387001330217
ENSG00000088726.16,0.00595690388408751,1.1061922693669
ENSG00000088854.13,0.010567804529707,0.849464696347695
ENSG00000088930.8,0.00343696355812895,-0.474319269643698
ENSG00000088986.11,4.07971880266768e-06,1.52085978129631
ENSG00000089053.13,4.7625581496282e-09,1.45563602648289
ENSG00000089157.16,0.00108579821715617,-0.705335773226863
ENSG00000089159.17,0.00409659450509999,-1.08749416997551
ENSG00000089486.17,0.00166864876739502,1.09789352343109
ENSG00000089685.15,0.000753051045004567,-2.92907952083744
ENSG00000089916.18,0.000345058767345294,0.63007024455813
ENSG00000090020.11,0.0170142572731257,0.952901249153659
ENSG00000090266.13,0.000317630139161827,-1.02985729995448
ENSG00000090339.9,7.34446615636791e-06,-2.81564644750484
